date,violation_type,severity,course,reported_by,investigation_duration,appealed
2026-03-18,Plagiarism,Moderate,MATH101,Instructor,13,False
2026-03-18,Unauthorized AI Use,Major,CS101,Administrator,13,False
2026-03-18,Facilitation,Minor,ENG101,Instructor,19,False
2026-03-18,Plagiarism,Minor,MATH101,Peer,10,True
2026-03-18,Plagiarism,Major,PHYS101,Administrator,18,True
2026-03-19,Cheating,Major,PHYS101,Peer,18,False
2026-03-19,Plagiarism,Moderate,ENG101,TA,16,False
2026-03-19,Fabrication,Moderate,MATH101,Administrator,14,False
2026-03-20,Facilitation,Moderate,ENG101,Administrator,12,False
2026-03-20,Plagiarism,Minor,MATH101,TA,18,False
2026-03-20,Unauthorized AI Use,Major,MATH101,TA,15,False
2026-03-21,Unauthorized AI Use,Moderate,ENG101,Instructor,22,False
2026-03-21,Plagiarism,Major,CS201,TA,20,False
2026-03-21,Cheating,Major,ENG101,TA,12,True
2026-03-21,Plagiarism,Major,MATH101,Instructor,11,True
2026-03-21,Plagiarism,Major,PHYS101,Instructor,11,False
2026-03-21,Unauthorized AI Use,Major,CS101,Administrator,21,False
2026-03-21,Cheating,Major,CS201,Administrator,12,False
2026-03-22,Plagiarism,Moderate,MATH101,Instructor,24,False
2026-03-22,Unauthorized AI Use,Major,CS101,Peer,14,False
2026-03-22,Plagiarism,Minor,PHYS101,Peer,11,False
2026-03-22,Facilitation,Major,CS201,TA,20,False
2026-03-22,Plagiarism,Moderate,MATH101,Peer,15,False
2026-03-22,Cheating,Minor,ENG101,Administrator,14,False
2026-03-22,Unauthorized AI Use,Moderate,ENG101,Peer,18,False
2026-03-22,Cheating,Moderate,CS201,Peer,15,False
2026-03-23,Cheating,Moderate,ENG101,TA,21,False
2026-03-23,Unauthorized AI Use,Moderate,PHYS101,TA,13,True
2026-03-23,Unauthorized AI Use,Major,ENG101,TA,11,False
2026-03-23,Unauthorized AI Use,Moderate,PHYS101,Instructor,16,False
2026-03-24,Fabrication,Moderate,CS101,TA,16,False
2026-03-24,Facilitation,Minor,MATH101,TA,8,False
2026-03-24,Unauthorized AI Use,Major,MATH101,Peer,18,False
2026-03-24,Fabrication,Moderate,CS101,Peer,9,True
2026-03-24,Cheating,Moderate,ENG101,Instructor,13,False
2026-03-25,Cheating,Minor,ENG101,Peer,13,False
2026-03-25,Facilitation,Moderate,PHYS101,Instructor,16,True
2026-03-25,Unauthorized AI Use,Moderate,ENG101,Peer,15,False
2026-03-25,Cheating,Minor,CS101,Instructor,15,False
2026-03-25,Cheating,Minor,CS201,Instructor,15,False
2026-03-25,Unauthorized AI Use,Major,CS201,TA,11,False
2026-03-26,Cheating,Moderate,MATH101,Peer,16,False
2026-03-26,Unauthorized AI Use,Major,ENG101,Administrator,20,True
2026-03-26,Plagiarism,Moderate,CS201,Peer,15,False
2026-03-26,Cheating,Moderate,PHYS101,Peer,16,False
2026-03-26,Fabrication,Moderate,CS201,Instructor,15,False
2026-03-26,Cheating,Moderate,ENG101,TA,15,False
2026-03-26,Unauthorized AI Use,Moderate,ENG101,TA,8,False
2026-03-26,Cheating,Minor,MATH101,Instructor,16,False
2026-03-26,Unauthorized AI Use,Major,CS201,Peer,24,False
2026-03-26,Plagiarism,Moderate,CS101,Administrator,17,False
2026-03-26,Plagiarism,Moderate,CS101,Instructor,15,False
2026-03-26,Unauthorized AI Use,Major,ENG101,Administrator,16,True
2026-03-27,Facilitation,Moderate,PHYS101,Administrator,17,False
2026-03-27,Cheating,Minor,CS101,Instructor,15,False
2026-03-27,Plagiarism,Major,CS101,Instructor,18,False
2026-03-28,Plagiarism,Minor,PHYS101,Instructor,12,False
2026-03-28,Facilitation,Moderate,PHYS101,Peer,17,False
2026-03-28,Plagiarism,Major,MATH101,TA,13,False
2026-03-29,Fabrication,Major,CS101,Instructor,14,False
2026-03-30,Unauthorized AI Use,Moderate,MATH101,TA,13,False
2026-03-30,Cheating,Major,PHYS101,TA,5,False
2026-03-30,Fabrication,Minor,MATH101,Peer,11,False
2026-03-30,Cheating,Moderate,CS201,TA,11,True
2026-03-30,Plagiarism,Minor,PHYS101,Administrator,10,True
2026-03-30,Unauthorized AI Use,Minor,PHYS101,TA,15,False
2026-03-31,Unauthorized AI Use,Major,CS201,Peer,15,False
2026-03-31,Plagiarism,Major,MATH101,Administrator,20,False
2026-03-31,Plagiarism,Moderate,MATH101,TA,11,False
2026-03-31,Facilitation,Minor,CS201,Peer,11,False
2026-03-31,Cheating,Minor,MATH101,Peer,17,False
2026-03-31,Fabrication,Moderate,CS101,Administrator,15,False
2026-04-01,Facilitation,Major,PHYS101,Peer,13,False
2026-04-01,Cheating,Moderate,CS201,Instructor,18,True
2026-04-01,Plagiarism,Major,CS101,TA,19,False
2026-04-01,Unauthorized AI Use,Minor,CS201,Administrator,18,False
2026-04-01,Cheating,Major,CS201,Administrator,21,True
2026-04-01,Plagiarism,Moderate,CS101,Instructor,8,False
2026-04-01,Fabrication,Major,CS101,Administrator,15,False
2026-04-01,Plagiarism,Moderate,PHYS101,TA,14,False
2026-04-01,Plagiarism,Major,MATH101,Peer,15,False
2026-04-01,Plagiarism,Moderate,CS101,TA,14,True
2026-04-01,Fabrication,Moderate,MATH101,Peer,17,False
2026-04-02,Plagiarism,Major,PHYS101,Instructor,16,False
2026-04-02,Unauthorized AI Use,Major,PHYS101,Instructor,21,False
2026-04-02,Facilitation,Moderate,ENG101,Instructor,15,False
2026-04-02,Plagiarism,Major,PHYS101,TA,15,False
2026-04-02,Plagiarism,Minor,MATH101,Peer,21,False
2026-04-02,Plagiarism,Minor,ENG101,Administrator,19,False
2026-04-02,Fabrication,Moderate,CS201,Instructor,14,False
2026-04-02,Plagiarism,Minor,CS101,TA,13,False
2026-04-02,Fabrication,Minor,CS201,Instructor,15,False
2026-04-02,Plagiarism,Minor,CS201,TA,14,False
2026-04-03,Cheating,Minor,CS101,Peer,10,False
2026-04-03,Cheating,Major,MATH101,Instructor,11,False
2026-04-03,Cheating,Minor,MATH101,Peer,19,False
2026-04-03,Fabrication,Minor,PHYS101,Peer,20,True
2026-04-03,Plagiarism,Major,CS201,TA,13,True
2026-04-03,Unauthorized AI Use,Moderate,MATH101,Peer,20,False
2026-04-03,Facilitation,Minor,CS101,Administrator,11,True
2026-04-03,Unauthorized AI Use,Moderate,ENG101,TA,16,False
2026-04-04,Fabrication,Major,CS201,Administrator,12,False
2026-04-04,Unauthorized AI Use,Moderate,CS201,Peer,18,True
2026-04-04,Unauthorized AI Use,Moderate,MATH101,Administrator,17,False
2026-04-04,Fabrication,Minor,CS201,TA,23,False
2026-04-04,Unauthorized AI Use,Major,PHYS101,TA,15,True
2026-04-04,Plagiarism,Moderate,PHYS101,Instructor,12,False
2026-04-04,Cheating,Major,MATH101,TA,13,False
2026-04-04,Unauthorized AI Use,Moderate,CS101,Administrator,10,False
2026-04-04,Cheating,Minor,PHYS101,Administrator,26,False
2026-04-04,Unauthorized AI Use,Major,MATH101,Instructor,14,False
2026-04-04,Facilitation,Major,CS201,Administrator,16,False
2026-04-05,Plagiarism,Moderate,MATH101,TA,16,True
2026-04-05,Cheating,Minor,CS201,Administrator,21,False
2026-04-05,Fabrication,Major,CS101,TA,18,False
2026-04-05,Plagiarism,Moderate,ENG101,Instructor,20,False
2026-04-05,Unauthorized AI Use,Moderate,PHYS101,Administrator,25,False
2026-04-05,Plagiarism,Minor,CS201,Administrator,16,False
2026-04-05,Fabrication,Major,PHYS101,TA,15,False
2026-04-06,Unauthorized AI Use,Moderate,CS201,TA,19,False
2026-04-06,Fabrication,Minor,CS201,Instructor,15,False
2026-04-06,Unauthorized AI Use,Moderate,MATH101,Instructor,16,False
2026-04-06,Unauthorized AI Use,Moderate,CS201,Instructor,20,False
2026-04-06,Unauthorized AI Use,Major,PHYS101,Administrator,9,False
2026-04-06,Plagiarism,Major,MATH101,Instructor,22,False
2026-04-06,Facilitation,Moderate,PHYS101,TA,13,False
2026-04-06,Plagiarism,Minor,PHYS101,Instructor,13,False
2026-04-06,Unauthorized AI Use,Moderate,CS101,TA,16,True
2026-04-07,Cheating,Major,CS101,Administrator,22,False
2026-04-07,Fabrication,Major,MATH101,Peer,11,False
2026-04-07,Plagiarism,Moderate,PHYS101,Instructor,11,False
2026-04-07,Plagiarism,Moderate,ENG101,TA,11,False
2026-04-07,Unauthorized AI Use,Major,MATH101,Instructor,17,False
2026-04-07,Cheating,Major,PHYS101,TA,17,False
2026-04-07,Cheating,Moderate,CS201,Administrator,15,False
2026-04-07,Facilitation,Moderate,MATH101,Instructor,11,False
2026-04-07,Cheating,Moderate,CS101,Instructor,19,True
2026-04-07,Plagiarism,Major,ENG101,Peer,14,False
2026-04-07,Plagiarism,Major,ENG101,Administrator,17,True
2026-04-07,Fabrication,Major,ENG101,TA,23,False
2026-04-08,Plagiarism,Major,CS101,Peer,13,False
2026-04-08,Facilitation,Moderate,MATH101,Instructor,11,False
2026-04-08,Plagiarism,Major,CS201,Instructor,9,False
2026-04-08,Plagiarism,Major,CS201,Administrator,21,False
2026-04-08,Plagiarism,Major,PHYS101,Instructor,20,True
2026-04-08,Unauthorized AI Use,Minor,CS101,Administrator,15,True
2026-04-08,Unauthorized AI Use,Moderate,CS201,Administrator,14,False
2026-04-08,Plagiarism,Minor,MATH101,TA,21,False
2026-04-08,Plagiarism,Major,CS101,Instructor,13,False
2026-04-08,Unauthorized AI Use,Moderate,PHYS101,TA,9,True
2026-04-08,Fabrication,Moderate,ENG101,TA,15,False
2026-04-08,Plagiarism,Moderate,PHYS101,Instructor,15,False
2026-04-09,Plagiarism,Minor,ENG101,TA,19,False
2026-04-09,Cheating,Minor,CS101,TA,11,False
2026-04-09,Cheating,Moderate,MATH101,Instructor,17,False
2026-04-09,Facilitation,Moderate,MATH101,Administrator,10,False
2026-04-09,Plagiarism,Minor,CS201,Peer,15,False
2026-04-10,Facilitation,Moderate,CS201,TA,11,False
2026-04-10,Fabrication,Moderate,CS201,Administrator,17,False
2026-04-10,Unauthorized AI Use,Minor,CS101,Instructor,15,False
2026-04-10,Facilitation,Minor,PHYS101,Peer,20,False
2026-04-11,Plagiarism,Major,MATH101,Administrator,17,False
2026-04-11,Cheating,Minor,PHYS101,Peer,12,False
2026-04-11,Fabrication,Moderate,ENG101,Peer,14,False
2026-04-11,Unauthorized AI Use,Moderate,MATH101,TA,10,False
2026-04-11,Cheating,Major,CS201,Peer,13,False
2026-04-11,Cheating,Minor,ENG101,Instructor,13,False
2026-04-11,Cheating,Moderate,CS101,Administrator,14,False
2026-04-11,Unauthorized AI Use,Moderate,MATH101,Administrator,14,True
2026-04-11,Unauthorized AI Use,Minor,ENG101,TA,18,False
2026-04-11,Fabrication,Major,MATH101,Peer,13,False
2026-04-12,Fabrication,Moderate,CS101,Administrator,19,False
2026-04-12,Cheating,Moderate,CS101,TA,9,False
2026-04-12,Fabrication,Major,CS101,Administrator,16,False
2026-04-12,Plagiarism,Moderate,CS101,Peer,11,False
2026-04-12,Fabrication,Moderate,CS101,Administrator,12,False
2026-04-12,Fabrication,Minor,CS101,Peer,17,False
2026-04-13,Facilitation,Major,CS201,Instructor,7,False
2026-04-13,Plagiarism,Major,PHYS101,Instructor,12,False
2026-04-13,Facilitation,Moderate,PHYS101,Peer,14,False
2026-04-13,Facilitation,Minor,PHYS101,Administrator,15,True
2026-04-13,Unauthorized AI Use,Major,ENG101,TA,12,False
2026-04-13,Unauthorized AI Use,Major,PHYS101,Administrator,14,False
2026-04-13,Unauthorized AI Use,Minor,CS201,Peer,13,False
2026-04-13,Cheating,Moderate,CS201,Administrator,17,False
2026-04-13,Cheating,Moderate,CS101,Administrator,10,False
2026-04-13,Fabrication,Moderate,MATH101,Instructor,14,False
2026-04-13,Unauthorized AI Use,Major,PHYS101,Instructor,14,False
2026-04-13,Unauthorized AI Use,Moderate,ENG101,Instructor,11,False
2026-04-14,Plagiarism,Minor,ENG101,Instructor,14,False
2026-04-14,Plagiarism,Major,CS201,Peer,16,False
2026-04-14,Unauthorized AI Use,Minor,CS101,Peer,21,False
2026-04-14,Cheating,Moderate,ENG101,Peer,13,False
2026-04-14,Unauthorized AI Use,Moderate,CS201,TA,15,False
2026-04-14,Plagiarism,Major,PHYS101,TA,7,False
2026-04-14,Unauthorized AI Use,Major,ENG101,TA,13,False
2026-04-14,Cheating,Moderate,ENG101,TA,13,False
2026-04-14,Plagiarism,Moderate,CS101,Administrator,11,True
2026-04-14,Plagiarism,Minor,ENG101,Administrator,14,True
2026-04-14,Facilitation,Minor,MATH101,Instructor,20,False
2026-04-14,Cheating,Minor,CS101,Administrator,11,True
2026-04-15,Cheating,Moderate,PHYS101,Instructor,15,False
2026-04-15,Cheating,Moderate,CS101,Instructor,15,False
2026-04-15,Fabrication,Major,ENG101,Administrator,12,False
2026-04-15,Plagiarism,Minor,MATH101,TA,12,False
2026-04-16,Cheating,Minor,CS201,Instructor,12,False
2026-04-16,Plagiarism,Minor,MATH101,Instructor,8,False
2026-04-16,Fabrication,Moderate,PHYS101,Instructor,21,False
2026-04-16,Plagiarism,Minor,PHYS101,Instructor,17,False
2026-04-16,Cheating,Minor,ENG101,Administrator,14,True
2026-04-16,Plagiarism,Moderate,MATH101,Peer,21,False
2026-04-16,Fabrication,Moderate,CS101,TA,18,False
2026-04-16,Unauthorized AI Use,Moderate,PHYS101,TA,13,False
2026-04-16,Facilitation,Minor,PHYS101,TA,15,False
2026-04-17,Unauthorized AI Use,Moderate,CS201,TA,9,False
2026-04-17,Plagiarism,Major,CS201,TA,13,False
2026-04-17,Fabrication,Moderate,CS201,Administrator,20,False
2026-04-17,Fabrication,Minor,MATH101,Instructor,18,False
2026-04-17,Plagiarism,Moderate,MATH101,Peer,21,False
2026-04-17,Fabrication,Minor,CS101,Instructor,7,False
2026-04-17,Unauthorized AI Use,Moderate,PHYS101,Administrator,13,False
2026-04-17,Fabrication,Minor,MATH101,Peer,21,False
2026-04-17,Cheating,Moderate,ENG101,TA,20,False
2026-04-17,Unauthorized AI Use,Moderate,CS101,Administrator,19,False
2026-04-17,Cheating,Major,PHYS101,Administrator,15,False
2026-04-17,Plagiarism,Major,ENG101,Instructor,13,False
2026-04-18,Unauthorized AI Use,Minor,ENG101,TA,14,False
2026-04-18,Facilitation,Minor,ENG101,Instructor,11,False
2026-04-18,Plagiarism,Major,CS201,Peer,20,False
2026-04-18,Plagiarism,Moderate,ENG101,Instructor,14,True
2026-04-18,Unauthorized AI Use,Moderate,PHYS101,Peer,14,False
2026-04-18,Plagiarism,Major,ENG101,TA,15,False
2026-04-18,Cheating,Minor,MATH101,Administrator,20,False
2026-04-18,Plagiarism,Major,CS201,Administrator,20,True
2026-04-19,Cheating,Moderate,PHYS101,TA,11,False
2026-04-19,Plagiarism,Minor,CS101,Instructor,23,False
2026-04-19,Cheating,Minor,PHYS101,Peer,15,True
2026-04-19,Facilitation,Major,MATH101,Peer,12,False
2026-04-19,Cheating,Major,PHYS101,Instructor,13,False
2026-04-19,Fabrication,Moderate,ENG101,TA,29,False
2026-04-19,Facilitation,Moderate,PHYS101,Peer,17,False
2026-04-19,Plagiarism,Moderate,MATH101,Instructor,12,False
2026-04-19,Unauthorized AI Use,Minor,MATH101,Peer,18,False
2026-04-19,Facilitation,Major,MATH101,Administrator,13,False
2026-04-19,Plagiarism,Minor,PHYS101,Instructor,22,False
2026-04-20,Cheating,Moderate,CS101,Peer,15,False
2026-04-20,Cheating,Major,CS201,Peer,14,True
2026-04-20,Unauthorized AI Use,Minor,PHYS101,Administrator,12,False
2026-04-20,Facilitation,Minor,ENG101,Administrator,17,True
2026-04-20,Fabrication,Moderate,PHYS101,Peer,15,False
2026-04-20,Plagiarism,Minor,CS101,TA,18,False
2026-04-20,Cheating,Major,CS101,Administrator,17,False
2026-04-21,Unauthorized AI Use,Minor,MATH101,TA,19,False
2026-04-21,Facilitation,Moderate,PHYS101,Instructor,23,False
2026-04-21,Unauthorized AI Use,Minor,CS101,TA,19,False
2026-04-21,Cheating,Major,PHYS101,TA,12,False
2026-04-21,Cheating,Moderate,MATH101,Administrator,20,True
2026-04-22,Facilitation,Moderate,PHYS101,Administrator,17,False
2026-04-22,Cheating,Minor,MATH101,Instructor,9,False
2026-04-22,Fabrication,Major,MATH101,Peer,18,False
2026-04-22,Cheating,Moderate,MATH101,Instructor,10,False
2026-04-22,Fabrication,Major,CS201,Administrator,14,False
2026-04-22,Unauthorized AI Use,Moderate,ENG101,Instructor,13,False
2026-04-22,Fabrication,Moderate,ENG101,Instructor,19,False
2026-04-22,Plagiarism,Moderate,MATH101,Peer,17,False
2026-04-23,Cheating,Moderate,CS201,Instructor,16,False
2026-04-23,Plagiarism,Minor,ENG101,Administrator,16,False
2026-04-23,Fabrication,Moderate,CS201,Peer,19,True
2026-04-23,Fabrication,Moderate,CS101,Peer,21,False
2026-04-23,Unauthorized AI Use,Major,CS201,Administrator,14,False
2026-04-23,Fabrication,Major,CS101,Instructor,17,False
2026-04-24,Cheating,Moderate,PHYS101,Peer,15,False
2026-04-24,Fabrication,Minor,ENG101,TA,14,False
2026-04-24,Plagiarism,Major,ENG101,Peer,11,False
2026-04-24,Plagiarism,Minor,MATH101,Peer,16,False
2026-04-24,Plagiarism,Moderate,ENG101,Instructor,16,False
2026-04-24,Cheating,Moderate,ENG101,Instructor,11,False
2026-04-24,Plagiarism,Minor,ENG101,TA,16,False
2026-04-24,Plagiarism,Moderate,MATH101,Administrator,17,False
2026-04-24,Cheating,Major,CS201,Instructor,19,False
2026-04-24,Plagiarism,Minor,PHYS101,Peer,20,False
2026-04-24,Plagiarism,Major,MATH101,Administrator,11,False
2026-04-24,Facilitation,Minor,PHYS101,Instructor,22,False
2026-04-24,Cheating,Minor,CS201,Administrator,12,False
2026-04-24,Cheating,Minor,ENG101,Peer,18,False
2026-04-25,Unauthorized AI Use,Minor,MATH101,Administrator,15,False
2026-04-25,Facilitation,Major,CS201,TA,9,False
2026-04-25,Facilitation,Moderate,CS101,Peer,17,True
2026-04-25,Cheating,Moderate,PHYS101,Peer,14,False
2026-04-25,Plagiarism,Minor,MATH101,Administrator,17,False
2026-04-25,Unauthorized AI Use,Minor,CS101,Peer,12,False
2026-04-25,Unauthorized AI Use,Moderate,MATH101,TA,14,False
2026-04-26,Cheating,Minor,ENG101,TA,16,False
2026-04-26,Plagiarism,Moderate,CS101,TA,25,False
2026-04-26,Cheating,Minor,MATH101,Administrator,11,True
2026-04-27,Cheating,Moderate,MATH101,Peer,11,False
2026-04-27,Unauthorized AI Use,Minor,PHYS101,Instructor,11,False
2026-04-27,Cheating,Major,PHYS101,Instructor,15,False
2026-04-27,Plagiarism,Moderate,CS101,Administrator,12,False
2026-04-27,Cheating,Minor,ENG101,TA,13,False
2026-04-27,Plagiarism,Moderate,ENG101,Peer,14,True
2026-04-27,Unauthorized AI Use,Minor,CS201,TA,21,False
2026-04-28,Plagiarism,Minor,CS201,TA,23,False
2026-04-28,Unauthorized AI Use,Major,ENG101,Administrator,15,False
2026-04-28,Fabrication,Major,MATH101,Peer,19,False
2026-04-28,Plagiarism,Moderate,PHYS101,Peer,15,False
2026-04-28,Plagiarism,Minor,CS101,Administrator,18,True
2026-04-28,Unauthorized AI Use,Moderate,MATH101,TA,12,False
2026-04-28,Facilitation,Major,CS201,Administrator,15,True
2026-04-29,Cheating,Major,CS101,Peer,14,False
2026-04-29,Cheating,Minor,PHYS101,TA,16,False
2026-04-29,Plagiarism,Major,ENG101,Administrator,14,False
2026-04-29,Plagiarism,Major,CS201,Administrator,14,False
2026-04-30,Plagiarism,Major,ENG101,Peer,10,False
2026-04-30,Plagiarism,Major,PHYS101,Administrator,13,False
2026-04-30,Plagiarism,Moderate,PHYS101,Administrator,9,False
2026-04-30,Plagiarism,Major,PHYS101,Administrator,10,False
2026-04-30,Cheating,Minor,ENG101,Instructor,17,False
2026-04-30,Plagiarism,Minor,PHYS101,Peer,18,False
2026-04-30,Plagiarism,Moderate,PHYS101,TA,12,False
2026-04-30,Facilitation,Major,MATH101,Peer,15,False
2026-04-30,Cheating,Major,CS201,TA,17,False
2026-04-30,Plagiarism,Major,CS101,TA,12,True
2026-04-30,Unauthorized AI Use,Minor,CS201,Instructor,12,False
2026-05-01,Unauthorized AI Use,Moderate,ENG101,Peer,16,False
2026-05-01,Plagiarism,Major,CS201,TA,13,False
2026-05-01,Unauthorized AI Use,Minor,CS201,Peer,13,False
2026-05-01,Cheating,Moderate,MATH101,Administrator,13,False
2026-05-01,Unauthorized AI Use,Moderate,ENG101,Instructor,23,False
2026-05-01,Cheating,Moderate,MATH101,Peer,12,True
2026-05-01,Unauthorized AI Use,Major,MATH101,Administrator,7,False
2026-05-01,Plagiarism,Moderate,CS101,Instructor,12,False
2026-05-01,Facilitation,Moderate,MATH101,Peer,9,False
2026-05-01,Plagiarism,Moderate,ENG101,TA,10,True
2026-05-02,Plagiarism,Major,CS101,Instructor,11,False
2026-05-02,Facilitation,Minor,CS201,TA,13,True
2026-05-02,Cheating,Moderate,ENG101,Administrator,15,False
2026-05-03,Unauthorized AI Use,Moderate,ENG101,Administrator,14,False
2026-05-03,Fabrication,Minor,ENG101,Peer,11,True
2026-05-03,Fabrication,Minor,PHYS101,Instructor,15,True
2026-05-03,Cheating,Minor,CS201,Administrator,12,False
2026-05-04,Unauthorized AI Use,Minor,PHYS101,TA,12,False
2026-05-04,Cheating,Minor,CS101,Administrator,16,False
2026-05-04,Fabrication,Major,CS201,Administrator,17,False
2026-05-04,Fabrication,Major,MATH101,Peer,14,False
2026-05-04,Plagiarism,Moderate,CS101,Instructor,8,False
2026-05-04,Plagiarism,Minor,CS201,Administrator,14,False
2026-05-04,Unauthorized AI Use,Moderate,CS201,Instructor,14,False
2026-05-04,Cheating,Major,PHYS101,Administrator,11,False
2026-05-04,Fabrication,Moderate,CS101,Instructor,18,False
2026-05-05,Plagiarism,Minor,ENG101,Instructor,7,True
2026-05-05,Facilitation,Moderate,CS101,TA,12,False
2026-05-05,Fabrication,Moderate,PHYS101,Administrator,15,False
